x,y,z,avg,diff,localdata
0.962798,1.68385,10.9187,237.121,-2.45076,-11.8006,0
1.27475,1.92949,9.45629,229.318,-7.80386,-10.0204,0
1.31502,1.76019,9.23624,219.012,-10.3059,-8.53409,0
1.28672,1.86632,9.19807,207.525,-11.4869,-10.2922,0
1.14347,1.6819,9.0909,196.913,-10.6115,-13.0214,0
1.1068,1.58101,8.32494,188.678,-8.23523,-13.2116,0
0.655786,1.04318,7.72618,182.274,-6.40421,-10.8986,0
0.589774,0.637824,6.69453,173.763,-8.51102,-8.08726,0
0.636177,0.414787,5.88561,162.125,-11.6377,-6.82452,0
0.593067,0.0625699,5.30003,146.464,-15.6611,-5.76231,0
0.449366,-0.390089,4.38289,126.43,-20.0336,-5.32515,0
0.563129,-0.342188,3.72141,105.473,-20.957,-5.17543,0
0.368384,-0.458197,3.11682,85.884,-19.5893,-4.90517,0
0.32707,-0.592618,3.17699,69.7158,-16.1683,-4.58737,0
0.0715512,-0.467628,3.09377,58.6487,-11.0671,-4.17192,0
-0.254171,-0.476908,3.10933,50.1312,-8.51741,-2.92567,0
-0.131576,-0.460143,3.39374,43.1791,-6.95218,-1.14423,0
-0.0980461,-0.407752,3.41769,37.997,-5.18204,1.01324,0
0.0239502,-0.583786,3.83368,33.3034,-4.69358,4.22347,0
-0.00479004,-0.465083,3.78204,28.602,-4.70145,8.08481,0
-0.176034,-0.519719,4.13006,24.2631,-4.33889,11.1928,0
-0.379611,-0.502954,4.8321,21.1829,-3.08018,13.3963,0
-0.487985,-0.145198,5.64057,19.3619,-1.82106,16.0202,0
-0.65414,0.501158,7.12069,19.7251,0.363247,15.9812,0
-0.820893,1.16533,8.70904,22.3915,2.66638,14.8109,16.0202
-1.28223,2.90516,11.556,29.5902,7.19866,13.1023,0
-1.47129,4.23484,13.6634,41.2917,11.7015,12.2862,0
-2.18531,5.91091,14.8485,56.661,15.3694,12.1307,0
-3.87589,7.75582,15.2087,75.1872,18.5262,13.015,0
-4.46357,7.56991,14.3328,92.1938,17.0066,11.6069,0
-3.78548,5.57665,13.0647,105.089,12.895,9.8399,0
-2.45759,4.02273,12.1978,115.154,10.0656,8.40765,0
-1.23957,3.12954,11.3924,123.24,8.08562,10.2174,0
-0.777034,3.05619,11.8368,131.877,8.63732,11.9385,0
-0.843795,3.48056,12.9172,142.168,10.2902,11.7154,0
-1.0833,4.5215,15.2808,157.205,15.0376,9.03116,0
-1.04707,5.2662,17.0928,176.182,18.9772,4.57587,0
-0.469274,4.92656,19.1804,199.222,23.0395,0.60463,0
-0.0339793,4.31313,19.5625,222.298,23.0763,-5.25322,0
0.164508,3.27205,19.5802,243.719,21.4209,-7.30933,0
0.354313,2.81115,18.7361,261.293,17.5744,-7.88303,0
0.902623,1.61394,16.7211,270.005,8.71194,-7.59302,0
1.47204,0.97148,14.9961,271.331,1.32538,-7.46199,0
1.75405,0.514031,12.4354,264.942,-6.38834,-8.20868,0
1.74986,0.520767,11.0271,253.595,-11.3468,-9.78468,0
1.62936,0.136366,9.5946,241.85,-11.7455,-9.12575,0
1.19811,0.249681,8.36954,232.814,-9.03549,-8.20586,0
0.950224,-0.0911604,7.87228,226.057,-6.75781,-8.17366,0
0.58184,-0.502505,6.82371,220.184,-5.87265,-11.3979,0
0.182171,-0.467777,6.07661,213.129,-7.05478,-15.176,0
-0.137265,-0.698298,4.96697,203.473,-9.65651,-17.7039,0
-0.141306,-1.08958,4.22137,188.717,-14.7559,-18.2713,0
-0.274828,-0.804427,3.19585,169.338,-19.3786,-16.7646,0
-0.390688,-0.943937,2.57435,145.294,-24.0442,-14.5319,0
-0.561632,-1.07941,2.11989,120.587,-24.7076,-11.043,0
-0.773591,-1.11353,1.75061,96.2607,-24.3259,-8.826,0
-0.669558,-0.994831,1.46905,74.0436,-22.2171,-7.01234,0
-0.65399,-1.03225,1.17012,56.534,-17.5096,-5.47458,0
-0.547861,-0.920137,1.34346,42.4689,-14.0652,-4.52575,0
-0.8655,-0.893492,1.26113,32.7912,-9.67762,-3.54897,0
-0.686622,-0.892145,1.06384,25.133,-7.65822,-2.68257,0
-0.762215,-0.984503,1.0827,19.3826,-5.75045,-1.10813,0
-0.85607,-1.24691,1.44255,15.1839,-4.19866,0.662214,0
-0.800086,-1.4439,1.93862,11.6589,-3.52505,3.02471,0
-0.907263,-1.68729,2.57225,9.35464,-2.30422,6.12611,0
-1.05186,-1.77172,4.64619,8.64559,-0.709048,11.0516,0
-1.20694,-1.2725,9.04883,12.3818,3.73625,15.7611,0
-1.19047,-0.507594,10.2881,17.9126,5.5308,18.1742,0
-1.96586,0.237257,12.6782,27.5202,9.60757,18.5911,0
-2.27692,1.15096,15.1772,41.8444,14.3242,16.2154,0
-2.37945,2.25955,18.0962,62.6109,20.7665,12.9031,0
-2.46358,3.47173,19.0847,86.2012,23.5903,11.6141,0
-2.07618,4.45668,18.2231,108.242,22.0411,8.71082,0
-2.26689,4.54081,17.2843,128.345,20.1025,7.96495,0
-2.12094,4.736,15.8392,145.523,17.1785,9.9913,0
-0.972378,4.31717,13.0934,157.266,11.7427,12.6212,0
-0.104632,3.15394,12.571,167.615,10.3493,17.3497,0
0.352517,2.88315,12.8309,178.262,10.6466,20.1078,0
0.962798,3.15229,13.7372,190.462,12.2004,18.4844,0
0.767454,4.14518,16.1314,207.432,16.9693,14.2621,20.1078
0.373473,4.62104,17.4115,227.08,19.6479,8.5555,0
0.0672102,5.06442,17.92,247.139,20.0591,0.452988,0
0.280966,4.68496,17.3414,262.001,14.8622,-5.9516,0
0.396226,4.46312,15.8547,272.247,10.2455,-9.96109,0
1.35393,3.73698,12.8726,273.299,1.05286,-10.755,0
1.26487,3.58085,11.703,267.957,-5.34225,-9.61058,0
1.52099,3.4855,10.217,254.245,-13.7118,-7.40363,0
1.33702,2.96294,9.46048,236.603,-17.6426,-7.8396,0
1.35872,2.90666,8.83852,219.863,-16.74,-6.18965,0
1.18988,2.29114,8.40128,204.409,-15.4535,-6.21994,0
0.777932,1.6608,7.56632,190.835,-13.5747,-9.21832,0
0.797541,1.35214,6.61609,181.786,-9.04901,-12.2888,0
0.553399,1.15305,5.52097,173.294,-8.49199,-17.6195,0
0.320633,0.59127,4.85755,163.98,-9.31374,-21.429,0
0.337847,0.378114,4.43558,152.752,-11.2278,-21.166,0
0.405207,-0.283061,3.71303,136.255,-16.4976,-18.8176,0
0.330962,-0.231868,3.64537,116.804,-19.4501,-15.9812,0
0.297431,-0.515528,3.74327,96.0287,-20.7758,-12.2871,0
0.412093,-0.683479,3.5843,76.6994,-19.3293,-10.2991,0
0.0711021,-1.01579,3.18777,60.4338,-16.2656,-8.6236,0
0.205972,-1.14721,3.12011,49.7832,-10.6506,-7.98184,0
-0.0437091,-0.77913,2.99018,40.9187,-8.86448,-6.57584,0
-0.104782,-0.583786,2.87657,34.0298,-6.88892,-5.15032,0
-0.0386197,-0.720901,2.51447,28.2033,-5.82647,-1.51614,0
-0.0808319,-0.460592,2.62464,23.1216,-5.08168,2.40457,0
0.0333806,-0.416434,3.04886,18.8856,-4.23603,7.40332,0
-0.159269,0.12963,3.82095,16.0124,-2.87317,12.8519,0
-0.406704,0.752635,5.13387,14.8157,-1.19678,16.4748,0
-0.160167,1.77037,6.63495,15.7573,0.941598,21.6749,0
-0.30791,2.61282,8.69751,19.4148,3.65751,23.9404,0
-0.159868,3.83428,11.7338,27.6946,8.27986,24.4418,0
-0.593815,5.2882,14.48,41.6919,13.9973,24.403,0
-1.12551,6.89706,15.6024,59.118,17.4261,19.825,0
-2.28335,7.1671,16.4798,78.7305,19.6125,15.9737,0
-2.62704,6.01404,16.7072,98.0253,19.2948,13.971,0
-2.62988,3.94834,15.3223,113.405,15.38,13.2891,0
-2.00433,2.41238,14.4391,126.357,12.952,10.8263,0
-1.13269,0.888103,13.5277,137.327,10.97,8.73399,0
-0.666714,0.557441,13.8446,148.815,11.4875,12.2422,0
-0.61088,1.55063,14.7623,162.181,13.3662,15.5803,0
-0.638422,2.28021,16.9311,180.004,17.8227,15.229,0
-0.370779,2.93105,18.8847,202.247,22.2432,11.8913,0
-0.285456,3.59103,19.5489,226.028,23.7809,4.14035,0
-0.95217,3.47532,19.5495,249.033,23.0049,-5.27335,0
-1.32924,2.8119,17.5004,265.83,16.7972,-14.504,0
-1.04123,2.18575,15.9029,276.842,11.0123,-19.4588,0
-0.135618,1.4689,13.4018,278.678,1.83591,-21.3457,0
0.00718506,1.00785,11.562,272.222,-6.45584,-22.5806,0
0.0868195,0.960852,10.0257,260.296,-11.9265,-19.0505,0
0.0625699,0.7694,8.88822,244.76,-15.5356,-15.1066,0
0.0872685,0.803529,8.38002,229.053,-15.7077,-13.3634,0
-0.03847,0.575104,8.09846,217.092,-11.9601,-12.8959,0
-0.160466,0.381856,7.96299,207.421,-9.67154,-10.6168,0
-0.512235,-0.0119751,7.56976,199.452,-7.96912,-8.59088,0
-0.915347,-0.169897,6.99256,190.535,-8.91652,-12.3725,0
-0.873733,-0.21151,6.59394,179.509,-11.0259,-17.6239,0
-1.0568,-0.099543,5.80583,163.42,-16.0898,-20.0501,0
-1.08464,-0.343835,4.3504,141.848,-21.5713,-20.6569,0
-0.892444,-0.475411,3.56723,118.011,-23.8368,-17.1421,0
-0.808319,-0.417033,2.80861,93.8582,-24.1532,-10.4476,0
-0.744252,-0.218695,2.08337,74.421,-19.4372,-5.93495,0
-0.575703,-0.102088,1.5876,58.4271,-15.9939,-3.61132,0
-0.367935,-0.290246,0.898282,47.1298,-11.2973,-2.48975,0
-0.367037,-0.195643,0.935255,38.7768,-8.35294,-1.27554,0
-0.362546,-0.174088,1.0574,32.5165,-6.26035,-0.198894,0
-0.269889,0.306413,1.28223,27.6549,-4.86159,0.0620632,0
-0.106578,0.0275427,1.07117,23.2975,-4.35741,1.19376,0
-0.189207,0.335003,1.17745,19.2736,-4.02393,3.14503,0
-0.104932,0.101938,2.21449,15.6076,-3.66596,5.00533,0
0.0535886,0.39443,4.2296,13.1379,-2.46973,6.26876,0
0.020208,0.491727,8.31326,14.3622,1.22437,8.53679,0
0.0616718,1.31337,10.2995,18.3322,3.96999,11.4546,0
-0.0934058,1.73175,11.6316,24.7989,6.46666,15.5901,0
-0.835862,2.20896,14.9786,37.9061,13.1072,17.4941,0
-1.24855,3.13418,16.8358,55.4735,17.5674,18.0756,0
-1.51919,4.13141,18.4804,77.4852,22.0117,15.4766,17.4941
-1.17476,4.28918,18.0854,98.855,21.3698,13.9581,0
-1.11368,3.59567,16.6225,116.831,17.9759,11.7248,0
-0.66372,3.224,13.9037,129.526,12.695,11.5348,0
-0.131277,2.81969,12.8062,140.208,10.6824,14.311,0
0.153431,3.01398,11.7128,149.272,9.06366,17.9862,0
0.549507,2.45969,10.7185,156.736,7.46416,21.5322,0
0.95681,1.88787,9.53532,162.626,5.89015,22.5579,0
1.2767,1.64643,8.77311,167.612,4.98586,21.4476,0
1.36037,2.51028,10.7032,174.974,7.36157,16.3696,0
1.16622,3.33506,12.678,184.672,9.69795,10.3054,0
0.359702,3.76228,13.9216,193.343,8.67149,1.54163,0
-0.329165,3.90238,14.3424,200.42,7.07713,-4.49323,0
-0.786614,3.71108,14.3575,205.56,5.13931,-11.3388,0
-0.54322,3.4141,13.7067,203.678,-1.882,-14.4696,0
-0.336351,2.88435,12.8144,196.041,-7.63652,-15.8304,0
-0.453707,2.19773,11.2531,181.714,-14.3271,-14.001,0
-0.74066,1.74896,10.2457,166.822,-14.8922,-12.6327,0
-0.609832,1.63355,9.31782,154.283,-12.5384,-10.5718,0
-0.543669,1.31442,8.66428,146.342,-7.94089,-10.1583,0
-0.360001,1.09752,8.04292,139.721,-6.62143,-13.4017,0
-0.220491,1.14766,7.21006,133.912,-5.80922,-17.3169,0
-0.164508,1.15425,6.50727,129.066,-4.84586,-21.5427,0
-0.26944,0.587079,5.78876,125.224,-3.84218,-23.6059,0
-0.332459,0.489781,5.22893,121.873,-3.351,-24.3948,0
-0.294288,0.382155,4.96652,115.76,-6.11321,-21.0638,0
-0.195793,0.203128,4.23844,106.061,-9.69821,-16.4359,0
-0.111668,0.0571811,3.88457,93.9994,-12.0619,-9.96277,0
0.0555345,-0.353714,3.59732,81.0011,-12.9983,-6.84021,0
-0.0140707,-0.353265,3.52607,68.0028,-12.9982,-4.0758,0
0.199834,-0.308209,3.3894,56.2402,-11.7626,-3.18161,0
0.248483,-0.559836,2.96384,46.0226,-10.2176,-2.59815,0
0.454904,-0.246837,3.37638,38.5225,-7.50008,-1.81588,0
0.423619,-0.249531,3.11802,32.3588,-6.16368,0.175587,0
0.525258,-0.208816,2.9556,27.3084,-5.05045,2.81986,0
0.213905,0.263901,3.93936,23.4672,-3.84119,7.23123,0
0.0920586,0.52436,4.96083,20.8966,-2.57059,12.2398,0
-0.0188608,0.902024,6.29366,20.0887,-0.807905,16.1026,0
-0.159568,1.65256,8.273,21.8071,1.71844,20.8413,0
-0.426164,2.19249,9.72123,25.9049,4.09775,21.5661,0
-0.281415,2.63452,11.4587,32.8192,6.91431,18.1228,0
-0.554297,3.33432,13.1687,42.8155,9.99631,14.7531,21.5661
-0.921633,3.6289,14.0969,54.9841,12.1686,10.9993,0
-1.09333,3.47921,14.9181,68.7807,13.7966,8.20755,0
-1.30349,3.3174,15.029,82.8749,14.0942,5.6752,0
-1.78833,2.93584,14.9073,96.7179,13.843,4.57196,0
-1.76558,2.56342,14.5491,109.827,13.1089,4.86964,0
-1.48506,1.90778,13.952,121.786,11.959,6.46455,0
-1.39899,1.91617,13.5482,132.881,11.0946,10.849,0
-1.50033,1.83698,13.2736,143.621,10.7407,15.7026,0
-1.35872,2.4784,14.2629,156.269,12.6478,16.7342,0
-0.909359,2.6929,15.848,171.494,15.2252,11.9674,0
-0.753084,2.93929,17.2072,189.019,17.525,5.03645,0
-1.1523,3.52262,17.7062,206.946,17.9265,-3.14702,0
-1.06114,3.43551,17.6003,222.664,15.7187,-11.2703,0
-0.814007,3.04227,16.9117,234.941,12.277,-14.3127,0
-0.2886,2.64156,14.6976,240.239,5.29753,-13.3532,0
-0.526605,2.42092,13.2924,240.113,-0.125946,-11.0282,0
-0.443079,1.91826,11.0581,234.702,-5.41151,-8.07932,0
-0.389789,1.36187,9.60882,225.857,-8.84467,-5.51976,0
-0.348625,0.947081,8.54872,215.577,-10.2798,-2.88754,0
-0.568218,0.162412,7.22473,204.233,-11.3438,-2.16449,0
-0.290246,0.162861,6.46057,193.013,-11.2198,-2.76407,0
-0.827779,0.154179,5.98665,182.766,-10.2472,-5.15533,0
-1.03959,0.244142,5.85088,173.153,-9.61304,-10.4619,0
-1.06878,0.405207,5.59297,163.826,-9.32671,-17.7416,0
-0.837957,0.32228,4.95769,152.199,-11.6272,-21.1872,0
-0.945584,0.430355,4.24472,137.19,-15.0088,-20.9219,0
-0.83661,0.508343,3.61603,118.987,-18.2037,-18.5103,0
-0.891696,0.400118,3.16143,99.2182,-19.7686,-14.114,0
-0.825384,0.264051,2.23725,79.4094,-19.8088,-10.3226,0
-0.545017,0.184716,1.93458,61.1688,-18.2406,-7.60823,0
0.0528401,0.391735,2.12917,47.5193,-13.6495,-4.7405,0
0.222138,0.302371,2.12738,36.3844,-11.1349,-3.51057,0
0.352667,0.2166,2.15522,28.8005,-7.58384,-2.11715,0
0.199535,0.210462,2.33499,23.2506,-5.54998,-1.43149,0
0.41823,0.0402663,2.78825,19.1163,-4.13427,-0.936831,0
0.617616,-0.0321831,3.20274,16.4972,-2.61912,0.406763,0
0.691262,0.0763412,3.96136,14.8926,-1.6046,2.16524,0
0.741857,0.0405656,5.63922,14.6303,-0.262259,4.12604,0
0.742157,0.318388,7.18715,15.6887,1.05839,6.44957,0
0.712069,1.12252,9.68621,19.6263,3.93762,8.69688,0
0.566572,1.66918,11.1496,26.0035,6.3772,10.86,0
0.181423,2.58887,12.4706,34.9506,8.94707,12.7589,0
-0.315693,2.98824,13.3702,45.8104,10.8598,13.862,0
-1.07402,3.21307,14.4415,58.8782,13.0678,13.6661,0
-1.79492,3.78248,15.0823,73.8313,14.9531,12.7384,0
-2.07543,3.77425,14.7098,88.2598,14.4285,10.3292,0
-2.454,3.87065,14.3141,102.085,13.8256,8.482,0
-2.87133,3.75045,12.5608,113.049,10.9637,7.29073,0
-2.76595,2.79454,11.4156,121.859,8.80991,9.22946,0
-2.50938,2.40849,10.9951,129.825,7.96584,13.7469,0
-1.57323,2.80786,10.2447,136.535,6.71014,16.9753,0
-0.807421,3.55511,9.45314,142.286,5.75078,18.066,0
0.459844,3.56588,10.1583,148.532,6.24641,16.0924,0
0.989293,4.13201,11.5907,156.035,7.50272,12.7523,18.066
0.880319,4.50219,13.4392,165.369,9.33435,5.80811,0
0.520617,5.19659,15.3112,175.752,10.3824,1.01993,0
0.0631686,5.14675,16.5931,186.652,10.9003,-3.61523,0
0.106578,4.83285,17.1296,196.311,9.65884,-6.40637,0
0.474064,4.05282,16.7846,203.222,6.91135,-8.36386,0
0.57705,3.50736,15.1584,204.621,1.39851,-8.50703,0
0.457149,2.85217,13.4254,201.094,-3.52623,-7.91104,0
0.494572,1.77486,11.7458,195.246,-5.84822,-5.98502,0
0.685574,1.21562,10.6233,188.303,-6.94357,-4.64503,0
1.11368,0.871488,9.67274,183.02,-5.28271,-4.24545,0
1.10545,1.00621,8.60755,178.679,-4.34067,-6.73343,0
0.982407,1.10051,7.90701,174.411,-4.26828,-11.8215,0
0.731828,0.734972,7.20152,170.513,-3.89847,-15.8645,0
0.339494,0.554746,6.89376,167.093,-3.4191,-18.1567,0
0.353864,0.645308,6.38722,162.42,-4.67377,-17.7215,0
0.0426613,0.767753,5.95761,155.15,-7.2695,-16.0649,0
0.421823,0.72599,5.85597,144.734,-10.4162,-11.6642,0
0.602647,0.382305,5.53519,130.324,-14.41,-8.95662,0
0.595911,0.499811,5.12908,113.142,-17.1821,-6.71436,0
0.505349,0.255818,4.1621,94.445,-18.6968,-5.78747,0
0.527054,0.207918,3.74132,76.6917,-17.7534,-4.95198,0
0.579595,-0.0136217,3.23582,62.2164,-14.4753,-4.49446,0
0.513133,-0.352816,3.21262,51.0991,-11.1173,-4.14898,0
0.376767,-0.21151,3.36425,42.9832,-8.11582,3.4088e-41,0
0.0694556,-0.439187,3.68953,36.6713,-6.31194,-2.80499,0
0.0703537,-0.101489,4.62688,32.0376,-4.63364,-0.980183,0
-0.447719,-0.00194595,5.23551,28.9931,-3.04459,0.154613,0
-0.564027,0.260608,6.5622,27.665,-1.32803,2.05394,0
-0.449216,0.866099,7.80821,28.2264,0.561398,4.51654,0
-0.908311,1.10051,8.86127,30.2646,2.03821,9.37689,0
-1.35094,1.74986,10.2666,34.5741,4.30943,13.8841,0
-1.83129,2.07005,10.8045,40.0923,5.51826,18.0277,0
-2.29862,2.37721,11.6742,47.1064,7.01405,19.7935,0
-2.47495,2.65174,11.6757,54.5021,7.39574,20.2961,0
-2.57779,2.48798,11.235,61.5114,7.00929,19.1138,0
-2.22991,2.40295,10.7545,68.3091,6.79768,17.74,0
-1.93862,2.354,10.1969,74.494,6.18492,15.4014,0
-1.75959,2.1389,9.94337,80.4775,5.98344,16.0113,17.74
-1.62457,2.09879,9.65432,86.0738,5.59634,16.211,0
-1.71289,2.13785,9.42799,91.3792,5.30541,14.6854,0
-1.03525,2.2859,10.8861,98.3164,6.93713,10.3196,0
-0.892145,2.71191,13.9916,109.722,11.4057,6.00299,0
-0.507295,3.0755,15.8314,124.268,14.5461,2.42749,0
-1.09797,3.559,17.7889,142.197,17.9292,-2.11885,0
-1.37025,3.95972,17.9954,159.664,17.467,-5.34792,0
-0.823887,3.51813,17.4051,174.379,14.7146,-10.6088,0
-0.295486,3.27833,16.7241,185.644,11.2651,-15.024,0
0.0814307,2.85456,15.5747,193.541,7.89677,-18.7343,0
0.0172142,2.48019,13.5112,196.133,2.59264,-19.7534,0
-0.065414,1.92979,12.2658,196.427,0.293655,-19.7921,0
-0.340093,1.55601,11.0213,195.486,-0.940979,-17.8788,0
-0.537682,1.49779,10.3082,194.385,-1.101,-16.5946,0
-0.606988,1.35109,9.93349,193.61,-0.775574,-14.1741,0
-0.749941,1.13569,9.43024,192.625,-0.985016,-15.0405,0
-1.02537,0.642015,9.08446,191.608,-1.01619,-15.6225,0
-0.891696,0.475262,8.61489,190.286,-1.32214,-14.7272,0
-0.85128,0.467478,8.17809,186.725,-3.56125,-10.9262,0
-0.443079,0.787512,7.17967,177.253,-9.47186,-7.81339,0
-0.348924,1.13329,6.68854,163.865,-13.3879,-5.27426,0
-0.290845,1.03749,6.0853,145.608,-18.2577,-2.44779,0
-0.045206,0.65893,5.6726,126.309,-19.2986,-1.38916,0
-0.263901,0.549058,5.2903,108.332,-17.9771,-0.727699,0
-0.0911604,0.677341,5.16725,91.8716,-16.4602,-0.80209,0
-0.0703537,0.569266,5.00679,77.7886,-14.083,-0.422783,0
0.184267,0.45685,4.97356,67.5557,-10.2328,-0.121002,0
0.215402,0.374222,4.7613,59.3481,-8.2076,1.35043,0
0.150138,0.0672102,4.78166,53.0285,-6.31963,3.19951,0
0.27408,0.0380209,4.37196,47.4285,-5.60001,6.70252,0
0.139959,-0.0944536,4.38094,42.3256,-5.10294,8.74311,0
0.0929567,-0.246837,4.63287,37.9975,-4.32804,8.95576,0
0.0477507,-0.243094,4.85306,34.2239,-3.77359,9.57702,0
0.000449066,0.0300874,5.03523,31.1063,-3.11768,10.4208,0
-0.296234,0.0297881,5.64356,28.8634,-2.24287,11.0262,0
-0.236808,0.0254471,6.06943,27.8965,-0.966839,11.1387,0
-0.199685,0.218845,6.4911,27.6515,-0.245033,11.0905,0
-0.204325,0.638422,7.26095,28.5877,0.936184,10.121,0
-0.092807,0.821192,7.87917,30.472,1.88435,7.83498,0
-0.0703537,1.36501,8.81502,33.6729,3.2009,7.45146,0
-0.192051,1.79432,9.45374,37.7643,4.09138,6.86852,0
-0.315693,1.79701,10.2616,42.9664,5.20204,7.58589,0
-0.525856,2.05074,10.6086,48.7192,5.75283,10.4073,0
-0.722547,2.38499,11.3425,55.7196,7.0004,14.3908,0
-0.781076,2.32302,11.5593,63.0153,7.29573,14.6255,0
-1.03106,2.53094,11.9004,71.1339,8.11861,9.7729,0
-0.877026,2.44367,11.6431,78.8265,7.69257,5.15947,14.6255
-0.861309,2.57734,11.0485,85.5716,6.74509,1.38686,0
-0.733774,2.29114,9.99546,90.7018,5.13022,-0.695694,0
-0.214055,2.54875,9.9296,95.6883,4.98653,-3.57764,0
0.0916095,2.86804,11.4792,102.443,6.7542,-5.30817,0
0.219743,2.96024,13.0966,111.407,8.9648,-6.7887,0
-0.292492,3.33207,15.2051,123.917,12.51,-7.72267,0
-0.941841,3.60091,16.2334,137.93,14.013,-7.13835,0
-1.56305,3.73159,16.9861,153.063,15.1331,-5.51675,0
-1.82815,3.57846,16.8231,166.788,13.7244,-5.43372,0
-1.87485,3.12206,16.0953,178.019,11.2307,-5.28485,0
-1.38462,2.55264,13.9222,183.871,5.85204,-7.09312,0
-1.06324,2.26838,12.6244,186.91,3.03929,-10.8634,0
-0.257016,2.15851,10.8595,186.147,-0.763107,-16.7192,0
0.152084,1.89985,10.0727,183.989,-2.1582,-19.2872,0
0.461191,2.24039,9.49041,180.627,-3.36177,-17.79,0
0.843197,2.24967,9.42904,177.65,-2.97646,-15.3783,0
0.837059,2.42855,9.49296,175.604,-2.04622,-11.5775,0
1.04962,2.23261,9.10467,174.559,-1.04474,-9.91023,0
1.07237,2.09894,9.3554,173.806,-0.753754,-7.57208,0
1.04109,2.01735,9.48952,171.006,-2.80006,-6.06798,0
0.983754,1.62876,9.16888,165.215,-5.79016,-4.18171,0
0.809217,1.03465,8.79496,155.009,-10.2066,-2.92066,0
0.616268,0.708327,8.63584,142.389,-12.6199,-1.39644,0
0.469723,0.422272,8.14262,127.502,-14.8871,0.069088,0
0.185464,-0.162861,7.95431,112.762,-14.7394,1.44428,0
-0.00164658,-0.449964,7.51782,99.2873,-13.475,3.76919,0
-0.145797,-0.400717,7.2352,89.929,-9.35826,5.47985,0
-0.171843,-0.318987,6.76204,82.4418,-7.48727,7.08787,0
-0.334255,-0.44218,6.52748,77.4581,-4.98363,8.20792,0
-0.401914,-0.428409,6.45428,73.5151,-3.94307,9.63488,0
-0.542771,-0.0149689,6.41431,70.1487,-3.36636,9.71056,0
-0.585732,0.0104782,6.32001,66.7491,-3.39957,9.53845,0
-0.781225,0.0612227,6.44889,63.3421,-3.40704,9.05139,0
-0.770897,0.132325,6.41401,60.3902,-2.95187,9.56503,0
-0.811313,0.511935,6.67911,57.4185,-2.97176,10.5091,0
-1.39151,0.436941,7.12339,54.7725,-2.64592,10.4865,0
-1.54943,0.510888,7.48369,52.9587,-1.81386,9.68041,0
-1.87276,0.869093,7.89159,52.1751,-0.783562,9.21309,0
-1.84042,1.04902,8.17061,51.9118,-0.263298,10.9603,0
-1.98936,1.03585,8.3899,52.4568,0.544991,15.5083,0
-1.8738,1.21368,8.52268,53.3498,0.893013,18.7892,0
-1.72007,1.40034,8.73299,54.8789,1.52904,17.6286,0
-1.83563,1.4198,8.98776,56.9811,2.1022,16.379,0
-1.81932,1.69582,9.20376,59.796,2.81491,10.691,0
-1.57128,1.95359,9.16424,62.7556,2.9596,6.85298,0
-1.04602,1.76124,9.11739,65.5881,2.8325,1.29697,0
-0.927172,1.92664,9.31513,68.7072,3.11906,-0.89415,0
-0.977467,1.99011,9.35644,71.968,3.26083,-2.6095,0
-0.659528,2.13067,9.22517,74.9603,2.99226,-3.35344,0
-0.414787,1.99954,9.40824,78.1436,3.18336,-4.84605,0
-0.227227,2.01062,9.70267,81.4377,3.29408,-6.79103,0
-0.0830772,1.994,9.82811,84.4192,2.98155,-7.66142,0
-0.248483,2.01256,10.0402,87.3099,2.89068,-8.51775,0
-0.0711021,1.88009,9.9082,89.5082,2.19827,-8.90219,0
-0.213456,1.73429,10.0267,91.5296,2.02141,-12.6632,0
-0.196392,1.93607,10.1312,93.4676,1.93799,-18.4507,0
-0.438588,1.71109,10.0435,95.1159,1.64826,-22.9676,0
-0.404609,1.75435,9.80072,96.2478,1.13193,-23.7952,0
-0.706231,1.79073,9.58307,96.8337,0.585968,-23.7922,0
-0.771645,1.31726,9.95789,97.4959,0.662201,-19.3399,0
-0.796194,1.17296,10.4418,98.7943,1.29831,-16.432,0
-0.831671,1.33822,11.4811,101.73,2.93599,-11.9787,0
-0.655038,1.36307,12.7675,106.352,4.62213,-9.67233,0
-0.887654,1.40513,13.5666,112.25,5.89722,-7.59534,0
-1.44674,1.12102,13.883,118.875,6.62562,-6.29994,0
-1.68535,0.968187,13.7386,125.115,6.24008,-5.13449,0
-1.89192,1.09872,12.9298,129.723,4.60816,-4.092,0
-1.52518,0.868195,12.4303,133.287,3.5636,-2.67793,0
-1.22655,1.01878,11.4546,135.089,1.80205,-0.111281,0
-1.08375,1.21502,11.1237,136.631,1.54216,4.28236,0
-0.696651,1.34016,10.7731,137.553,0.921997,6.96348,0
-0.429457,1.24047,10.5891,138.017,0.464005,10.2508,0
-0.464334,1.04468,10.2194,138.127,0.109421,17.127,0
-0.199385,0.848585,9.86045,138.045,-0.0817108,19.8093,0
-0.208666,0.772843,10.0009,138.365,0.319824,21.3512,0
-0.10583,0.756527,9.61391,137.835,-0.529968,21.6308,19.8093
-0.0538879,0.663271,9.61975,136.706,-1.12871,16.3089,0
-0.03847,0.336351,9.3298,133.76,-2.94618,15.4,0
0.0417632,0.136366,9.20885,128.73,-5.02963,13.4157,0
-0.199685,0.0261955,8.84421,121.946,-6.78464,12.0486,0
-0.505349,0.00823288,8.57372,114.3,-7.64526,12.4331,0
-0.306563,-0.0679587,8.18917,106.465,-7.83533,15.6359,0
