Counter, Data, Peaks
17149,-5586,
17150,-19012,
17151,-143436,
17152,-12220,
17153,-3385,
17154,-4905,
17155,-5041,
17156,-10749,
17157,3735,
17158,-2009,
17159,10904,
17160,3189,
17161,1645,
17162,-1736,
17163,-1249,
17164,-2275,
17165,553,
17166,8810,
17167,6878,
17168,3418,
17169,2769,
17170,8669,
17171,-1957,
17172,742,
17173,894,
17174,1797,
17175,-3530,
17176,10244,
17177,3689,
17178,-4378,
17179,-7271,
17180,-3502,
17181,-11,
17182,1064,
17183,-8381,
17184,-8990,
17185,-10113,
17186,-9767,
17187,-9288,
17188,-2654,
17189,-2255,
17190,3381,
17191,5979,
17192,8504,
17193,16815,16815,
17194,8052,
17195,9357,
17196,11697,
17197,14163,
17198,1168,
17199,5907,
17200,-690,
17201,-167,
17202,-5007,
17203,7957,
17204,2451,
17205,693,
17206,1307,
17207,7107,
17208,-3950,
17209,1366,
17210,9548,
17211,11314,
17212,13000,
17213,12317,
17214,17261,
17215,27319,
17216,25728,
17217,26347,
17218,21151,
17219,15079,
17220,13502,
17221,19005,
17222,30182,
17223,37119,37119,
17224,32247,
17225,13173,
17226,5394,
17227,2655,
17228,-12359,
17229,-19602,
17230,-17459,
17231,-11659,
17232,-6226,
17233,-11049,
17234,-12979,
17235,-8759,
17236,-2658,
17237,5611,
17238,9751,
17239,11659,
17240,12434,
17241,21255,
17242,62018,
17243,110808,
17244,55009,
17245,4774,
17246,-836,
17247,8230,
17248,22112,
17249,31596,
17250,39654,
17251,40397,
17252,28960,
17253,19570,
17254,-6904,
17255,-29121,
17256,-32018,
17257,-15291,
17258,-7009,
17259,-7484,
17260,-139,
17261,5117,
17262,6409,
17263,3161,
17264,4979,
17265,9242,
17266,18860,
17267,25435,
17268,10918,
17269,-300,
17270,9248,
17271,26116,
17272,37970,37970,
17273,26618,
17274,-32040,
17275,-100520,
17276,-60875,
17277,-15629,
17278,-15178,
17279,-24509,
17280,-39207,
17281,-43877,
17282,-45987,
17283,-42370,
17284,-29004,
17285,-25811,
17286,-7963,
17287,7930,
17288,19500,
17289,23812,
17290,54320,
17291,82178,
17292,69339,
17293,17858,
17294,-1316,
17295,14302,
17296,32505,
17297,47105,
17298,49280,
17299,60728,
17300,58094,
17301,48224,
17302,992,
17303,-18131,
17304,-39590,
17305,-47748,
17306,-27777,
17307,-11891,
17308,-3331,
17309,-1456,
17310,-208,
17311,-5405,
17312,-5873,
17313,-14685,
17314,-17564,
17315,-11578,
17316,4581,
17317,23477,23477,
17318,17393,
17319,4191,
17320,-2603,
17321,12016,
17322,20351,
17323,5167,
17324,-9588,
17325,6386,
17326,8002,
17327,-23892,
17328,-48844,
17329,-69964,
17330,-81285,
17331,-101616,
17332,-86264,
17333,-70340,
17334,-36318,
17335,-33740,
17336,-15489,
17337,6329,
17338,6539,
17339,1778,
17340,2725,
17341,32991,
17342,74766,
17343,120735,
17344,145355,
17345,113276,
17346,75049,
17347,35053,
17348,-4526,
17349,-35115,
17350,-44212,
17351,-43682,
17352,-41618,
17353,-56052,
17354,-89125,
17355,-99536,
17356,-66768,
17357,-30215,
17358,-14823,
17359,14815,
17360,46879,
17361,69328,
17362,78109,78109,
17363,68794,
17364,62879,
17365,50458,
17366,37228,
17367,24228,
17368,1111,
17369,-21307,
17370,-32671,
17371,-25554,
17372,-23362,
17373,-51997,
17374,-93981,
17375,-134206,
17376,-150084,
17377,-106958,
17378,-58284,
17379,2983,
17380,92750,
17381,112005,
17382,89627,
17383,117496,
17384,132592,
17385,114057,
17386,67271,
17387,31255,
17388,6847,
17389,-5843,
17390,-11875,
17391,-27959,
17392,-54175,
17393,-69387,
17394,-76911,
17395,-65559,
17396,-60413,
17397,-46990,
17398,-31489,
17399,-10136,
17400,23793,
17401,47743,
17402,65345,
17403,76012,
17404,70935,
17405,75214,
17406,65250,
17407,42906,
17408,16975,
17409,-3710,
17410,-25949,
17411,-56041,
17412,-122636,
17413,-133930,
17414,-103676,
17415,-123060,
17416,-132924,
17417,-107532,
17418,-53635,
17419,4730,
17420,76825,
17421,108159,
17422,95326,
17423,135898,
17424,163417,
17425,124679,
17426,87125,
17427,53513,
17428,22292,
17429,4992,
17430,-8014,
17431,-27969,
17432,-49279,
17433,-61260,
17434,-70247,
17435,-77078,
17436,-67976,
17437,-66543,
17438,-52632,
17439,-28349,
17440,-108,
17441,37107,
17442,64640,
17443,61162,
17444,62595,
17445,62341,
17446,46515,
17447,34983,
17448,23506,
17449,5710,
17450,-11533,
17451,-43592,
17452,-101384,
17453,-119668,
17454,-97402,
17455,-129886,
17456,-149193,
17457,-107315,
17458,-68282,
17459,-31890,
17460,30535,
17461,105637,
17462,157346,
17463,169308,169308,
17464,137932,
17465,110323,
17466,100157,
17467,63945,
17468,31519,
17469,3191,
17470,-10907,
17471,-20871,
17472,-28881,
17473,-50602,
17474,-64246,
17475,-55651,
17476,-55211,
17477,-52493,
17478,-33064,
17479,-469,
17480,34056,
17481,42879,
17482,45513,
17483,58065,
17484,60766,
17485,61468,
17486,51725,
17487,31217,
17488,3761,
17489,-11332,
17490,-21724,
17491,-28418,
17492,-58383,
17493,-111932,
17494,-148148,
17495,-149457,
17496,-114178,
17497,-81366,
17498,-69370,
17499,-15915,
17500,57120,
17501,106184,
17502,125320,
17503,137919,137919,
17504,108326,
17505,80608,
17506,68428,
17507,44006,
17508,15969,
17509,-3597,
17510,-15653,
17511,-42173,
17512,-71736,
17513,-66967,
17514,-58224,
17515,-52399,
17516,-44948,
17517,-49204,
17518,-37877,
17519,-1390,
17520,34118,
17521,44442,
17522,56294,
17523,62038,
17524,57196,
17525,57271,
17526,36282,
17527,11114,
17528,-5699,
17529,-24371,
17530,-31634,
17531,-52314,
17532,-95428,
17533,-119159,
17534,-123411,
17535,-128965,
17536,-96635,
17537,-54029,
17538,-4525,
17539,85383,
17540,181721,181721,
17541,178327,
17542,121967,
17543,93474,
17544,75129,
17545,47215,
17546,22782,
17547,-5101,
17548,-13610,
17549,-9777,
17550,-14112,
17551,-33255,
17552,-45448,
17553,-44958,
17554,-46786,
17555,-34854,
17556,8364,
17557,36562,
17558,50780,
17559,71714,
17560,59726,
17561,35564,
17562,20866,
17563,15473,
17564,10865,
17565,7102,
17566,-2560,
17567,-8451,
17568,-11153,
17569,-23653,
17570,-57399,
17571,-118347,
17572,-171191,
17573,-104738,
17574,26003,
17575,80317,80317,
17576,68018,
17577,53714,
17578,68267,
17579,77283,
17580,55718,
17581,30440,
17582,14336,
17583,3098,
17584,-2322,
17585,3885,
17586,3926,
17587,-15993,
17588,-57317,
17589,-91303,
17590,-93501,
17591,-95562,
17592,-70794,
17593,-26915,
17594,18966,
17595,60353,
17596,128823,
17597,145768,
17598,118573,
17599,65321,
17600,48118,
17601,23424,
17602,8190,
17603,-5180,
17604,-31750,
17605,-82480,
17606,-151649,
17607,-176748,
17608,-143941,
17609,-101066,
17610,-88414,
17611,-72436,
17612,-42634,
17613,-11502,
17614,17211,
17615,47247,
17616,81180,
17617,78950,
17618,73386,
17619,106396,
17620,121396,
17621,73269,
17622,85294,
17623,55599,
17624,36242,
17625,18891,
17626,-14018,
17627,-54288,
17628,-120066,
17629,-136990,
17630,-106616,
17631,-54615,
17632,-40714,
17633,-19114,
17634,685,
17635,16803,
17636,26368,
17637,32028,
17638,36095,
17639,46520,
17640,55213,
17641,49125,
17642,33546,
17643,34238,
17644,51590,
17645,73239,
17646,41662,
17647,-17039,
17648,-53037,
17649,-43898,
17650,-26090,
17651,-52428,
17652,-83227,
17653,-55672,
17654,-82261,
17655,-58062,
17656,-37781,
17657,-26046,
17658,-18964,
17659,-13032,
17660,-13357,
17661,-12900,
17662,-12479,
17663,-10387,
17664,-7092,
17665,-3904,
17666,-3405,
17667,-2952,
17668,-194,
17669,-357,
17670,3037,
17671,32369,
17672,59787,
17673,78658,78658,
17674,143271,
17675,202492,
17676,131898,
17677,17521,
17678,-22080,
17679,194,
17680,-2647,
17681,-27438,
17682,-45933,
17683,-54966,
17684,-43016,
17685,-25256,
17686,-9320,
17687,1109,
17688,-2471,
17689,726,
17690,3016,
17691,3619,
17692,4708,
17693,3996,
17694,16111,
17695,42000,
17696,72104,
17697,87069,
17698,91545,
17699,56799,
17700,22655,
17701,31,
17702,-19761,
17703,-67303,
17704,-109939,
17705,-126294,
17706,-180920,
17707,-245534,
17708,-193051,
17709,-100186,
17710,-11927,
17711,69126,
17712,187985,
17713,225625,225625,
17714,158236,
17715,118592,
17716,73174,
17717,40087,
17718,24636,
17719,13939,
17720,14766,
17721,6968,
17722,1629,
17723,-768,
17724,2013,
17725,10151,
17726,3657,
17727,-12330,
17728,-18355,
17729,-25814,
17730,-35636,
17731,-7866,
17732,947,
17733,4925,
17734,2109,
17735,4046,
17736,8408,
17737,6033,
17738,1393,
17739,-3240,
17740,-6626,
17741,-12917,
17742,-38641,
17743,-96377,
17744,-193568,
17745,-170340,
17746,-15893,
17747,61452,
17748,121704,
17749,132040,132040,
17750,83311,
17751,48329,
17752,40752,
17753,29163,
17754,15623,
17755,2800,
17756,-7741,
17757,-17140,
17758,-20666,
17759,-27854,
17760,-49074,
17761,-52820,
17762,-54335,
17763,-60128,
17764,-47613,
17765,-33151,
17766,-11507,
17767,11279,
17768,38201,
17769,55952,
17770,55775,
17771,62141,
17772,95426,
17773,142346,
17774,122006,
17775,57817,
17776,4196,
17777,-64224,
17778,-151525,
17779,-183801,
17780,-194869,
17781,-168527,
17782,-104761,
17783,-62901,
17784,-51324,
17785,-33731,
17786,-10771,
17787,9410,
17788,33244,
17789,91220,
17790,161472,
17791,140656,
17792,165913,
17793,211472,211472,
17794,170419,
17795,111075,
17796,68942,
17797,46213,
17798,23256,
17799,-6156,
17800,-38325,
17801,-58766,
17802,-54747,
17803,-58630,
17804,-88236,
17805,-139195,
17806,-119359,
17807,-62506,
17808,-24560,
17809,-7704,
17810,-4384,
17811,1432,
17812,23906,
17813,45685,
17814,52431,
17815,61642,
17816,77441,
17817,97105,
17818,83386,
17819,59730,
17820,14292,
17821,-58313,
17822,-133927,
17823,-121146,
17824,-150907,
17825,-209879,
17826,-171735,
17827,-108879,
17828,-61851,
17829,-38699,
17830,-18145,
17831,-4228,
17832,5850,
17833,34499,
17834,77686,
17835,116655,
17836,120462,
17837,141269,
17838,189660,189660,
17839,179282,
17840,129881,
17841,90269,
17842,61657,
17843,31346,
17844,-5278,
17845,-33808,
17846,-43732,
17847,-53064,
17848,-69197,
17849,-91271,
17850,-85900,
17851,-71255,
17852,-42252,
17853,-26930,
17854,-23898,
17855,-17696,
17856,-15232,
17857,-8133,
17858,-4676,
17859,5087,
17860,22320,
17861,37692,
17862,49838,
17863,60467,
17864,59636,
17865,46435,
17866,18687,
17867,-35082,
17868,-60123,
17869,-104769,
17870,-173796,
17871,-171506,
17872,-121520,
17873,-84744,
17874,-58512,
17875,-34151,
17876,-17147,
17877,-8542,
17878,-3935,
17879,-603,
17880,6198,
17881,16106,
17882,50408,
17883,107219,
17884,148321,
17885,172380,
17886,190623,190623,
17887,157235,
17888,117172,
17889,79170,
17890,50090,
17891,20062,
17892,-4672,
17893,-31432,
17894,-55701,
17895,-69234,
17896,-70329,
17897,-79843,
17898,-95315,
17899,-79460,
17900,-61252,
17901,-33882,
17902,-16038,
17903,-2543,
17904,6161,
17905,18202,
17906,32473,
17907,50620,
17908,53476,
17909,54190,
17910,52783,
17911,46934,
17912,27469,
17913,2121,
17914,-44720,
17915,-107711,
17916,-150681,
17917,-174620,
17918,-185499,
17919,-139878,
17920,-93796,
17921,-49382,
17922,-17943,
17923,22297,
17924,54185,
17925,90531,
17926,123651,
17927,116137,
17928,110264,
17929,88253,
17930,60863,
17931,31058,
17932,12083,
17933,4790,
17934,1778,
17935,-5272,
17936,-15013,
17937,-24846,
17938,-34606,
17939,-51519,
17940,-55575,
17941,-55618,
17942,-52805,
17943,-49526,
17944,-30560,
17945,9040,
17946,67792,
17947,84435,
17948,90613,
17949,103024,
17950,96455,
17951,63773,
17952,33993,
17953,9178,
17954,1250,
17955,-21550,
17956,-55715,
17957,-88214,
17958,-119404,
17959,-107895,
17960,-103760,
17961,-84257,
17962,-54732,
17963,-29979,
17964,-8722,
17965,166,
17966,9340,
17967,27560,
17968,30889,
17969,30032,
17970,26653,
17971,34099,
17972,48282,
17973,35693,
17974,20517,
17975,5916,
17976,89003,89003,
17977,-3251,
17978,37272,
17979,-68899,
17980,-72327,
17981,-85258,
17982,-63221,
17983,-47988,
17984,-24109,
17985,-14614,
17986,-23556,
17987,-13897,
17988,713,
17989,9460,
17990,12321,
17991,11474,
17992,7770,
17993,11524,
17994,15754,
17995,16458,
17996,14044,
17997,21442,
17998,9420,
17999,-14292,
18000,-14868,
18001,-9889,
18002,-8715,
18003,-8556,
18004,-16402,
18005,-14397,
18006,6055,
18007,30415,
18008,-57155,
18009,10916,
18010,-78557,
18011,22245,
18012,18783,
18013,15014,
18014,-10168,
18015,-8587,
18016,-18313,
18017,-20463,
18018,-15611,
18019,-22129,
18020,-21635,
18021,-18295,
18022,-12222,
18023,-13487,
18024,-2960,
18025,8936,
18026,10453,
18027,20288,
18028,15762,
18029,23330,23330,
18030,42120,
18031,106213,106213,
18032,162713,
18033,146488,
18034,166061,
18035,-4075,
18036,-1834,
18037,-3992,
18038,-5086,
18039,8350,
18040,13535,
18041,9828,
18042,14532,
18043,11810,
18044,4475,
18045,10640,
18046,14288,
18047,21929,
18048,32960,
18049,43696,
18050,46896,
18051,42988,
18052,32803,
18053,23487,
18054,19269,
18055,16525,
18056,5249,
18057,-10272,
18058,-17038,
18059,-21609,
18060,-16306,
18061,-23562,
18062,-31894,
18063,-95554,
18064,-162619,
18065,-152710,
18066,-169531,
18067,13060,
18068,33012,
18069,55478,55478,
18070,34951,
18071,-2941,
18072,-16497,
18073,-21366,
18074,-25900,
18075,-25141,
18076,-14700,
18077,-20441,
18078,-23439,
18079,-27200,
18080,-26015,
18081,-23442,
18082,-16396,
18083,-6650,
18084,7423,
18085,15037,
18086,9072,
18087,14344,
18088,22127,
18089,48702,
18090,81518,
18091,25833,
18092,4232,
18093,5158,
18094,35746,
18095,66609,
18096,68783,
18097,59006,
18098,53434,
18099,20583,
18100,-26644,
18101,-47094,
18102,-43738,
18103,-35621,
18104,-30312,
18105,-21638,
18106,-19227,
18107,-21485,
18108,-19276,
18109,-6731,
18110,4513,
18111,11471,
18112,15784,
18113,37599,
18114,63235,63235,
18115,26023,
18116,2189,
18117,7530,
18118,33132,
18119,43849,
18120,39278,
18121,3061,
18122,-53889,
18123,-18804,
18124,-5875,
18125,-22053,
18126,-59514,
18127,-80289,
18128,-72552,
18129,-55979,
18130,-52153,
18131,-37604,
18132,-19290,
18133,-4152,
18134,19496,
18135,39989,
18136,45763,
18137,42074,
18138,47547,
18139,76488,
18140,102175,
18141,65423,
18142,15943,
18143,-2993,
18144,2945,
18145,-6948,
18146,-10332,
18147,25890,
18148,31849,
18149,1241,
18150,-24899,
18151,-57020,
18152,-58588,
18153,-45061,
18154,-23867,
18155,-5525,
18156,3026,
18157,7907,
18158,8539,
18159,10393,
18160,14268,
18161,12383,
18162,12553,
18163,15737,
18164,31845,
18165,50319,50319,
18166,30939,
18167,-3910,
18168,-13777,
18169,1309,
18170,18346,
18171,-7276,
18172,-53858,
18173,-42339,
18174,-18856,
18175,-16761,
18176,-36624,
18177,-53748,
18178,-76825,
18179,-83286,
18180,-67455,
18181,-37929,
18182,-25171,
18183,-774,
18184,12411,
18185,23843,
18186,41112,
18187,45980,
18188,51106,
18189,58819,
18190,81844,
18191,100848,
18192,43417,
18193,6503,
18194,9971,
18195,17739,
18196,13714,
18197,764,
18198,6541,
18199,34733,
18200,25034,25034,
18201,-6534,
18202,-30966,
18203,-50898,
18204,-30805,
18205,-15317,
18206,-1019,
18207,9574,
18208,14805,
18209,18529,
18210,14021,
18211,14426,
18212,10572,
18213,360,
18214,2187,
18215,13586,
18216,17531,
18217,-11177,
18218,-24651,
18219,-702,
18220,27583,
18221,35077,
18222,-3866,
18223,-58054,
18224,-33197,
18225,-10025,
18226,-21464,
18227,-39562,
18228,-54542,
18229,-67218,
18230,-65962,
18231,-69523,
18232,-51148,
18233,-23280,
18234,-8874,
18235,22397,
18236,29756,
18237,34255,
18238,40901,
18239,57562,
18240,68235,68235,
18241,53247,
18242,18132,
18243,5853,
18244,14610,
18245,43763,
18246,59627,
18247,56811,
18248,44339,
18249,47499,
18250,24051,
18251,10764,
18252,-51236,
18253,-70396,
18254,-58061,
18255,-37086,
18256,-18717,
18257,-4171,
18258,438,
18259,3699,
18260,7465,
18261,5765,
18262,2135,
18263,-1207,
18264,2552,
18265,15064,
18266,13158,
18267,-9605,
18268,-11328,
18269,30080,
18270,81634,
18271,49857,
18272,9153,
18273,-27059,
18274,-6206,
18275,-2526,
18276,-16961,
18277,-44266,
18278,-63793,
18279,-79909,
18280,-80503,
18281,-65683,
18282,-42012,
18283,-49373,
18284,-12548,
18285,4254,
18286,15768,
18287,26527,
18288,44579,
18289,64412,
18290,87564,87564,
18291,64047,
18292,15048,
18293,4369,
18294,28006,
18295,56369,
18296,68426,
18297,67075,
18298,53415,
18299,49283,
18300,20167,
18301,-41497,
18302,-100193,
18303,-94648,
18304,-72501,
18305,-23052,
18306,-10855,
18307,-2450,
18308,2760,
18309,7420,
18310,7473,
18311,8345,
18312,9028,
18313,18691,
18314,23546,
18315,9051,
18316,-2842,
18317,3205,
18318,19831,
18319,36157,
18320,36813,
18321,9690,
18322,-33558,
18323,-35666,
18324,-4043,
18325,2210,
18326,-21009,
18327,-50571,
18328,-70577,
18329,-88277,
18330,-78548,
18331,-57951,
18332,-33268,
18333,-1776,
18334,12302,
18335,21056,
18336,37093,
18337,57386,
18338,88592,88592,
18339,70669,
18340,19720,
18341,-21,
18342,20665,
18343,57705,
18344,73884,
18345,80368,
18346,62520,
18347,37519,
18348,22935,
18349,6042,
18350,-31048,
18351,-45844,
18352,-65613,
18353,-63013,
18354,-45428,
18355,-25168,
18356,-11387,
18357,-9697,
18358,-8307,
18359,-8992,
18360,-8197,
18361,-4233,
18362,6679,
18363,9535,
18364,6412,
18365,3053,
18366,27375,
18367,62580,
18368,54059,
18369,14096,
18370,-43422,
18371,-55531,
18372,-19236,
18373,-313,
18374,-30454,
18375,-66048,
18376,-84099,
18377,-99783,
18378,-86273,
18379,-52031,
18380,-28054,
18381,-17587,
18382,10238,
18383,13151,
18384,21814,
18385,26152,
18386,55885,
18387,93834,93834,
18388,76900,
18389,33548,
18390,10447,
18391,26816,
18392,54591,
18393,72525,
18394,66857,
18395,64405,
18396,21104,
18397,22271,
18398,-31749,
18399,-79915,
18400,-78322,
18401,-63302,
18402,-40582,
18403,-13202,
18404,408,
18405,629,
18406,7340,
18407,4652,
18408,10144,
18409,3435,
18410,7405,
18411,20076,
18412,20199,
18413,-1349,
18414,-15808,
18415,4926,
18416,46396,
18417,60427,
18418,35965,
18419,-24684,
18420,-36293,
18421,-12714,
18422,1384,
18423,-19173,
18424,-48496,
18425,-69043,
18426,-76053,
18427,-77597,
18428,-34405,
18429,-39737,
18430,-19201,
18431,-2262,
18432,-2773,
18433,5952,
18434,32455,
18435,68178,
18436,114644,
18437,76885,
18438,18473,
18439,5783,
18440,19231,
18441,51893,
18442,79074,
18443,76716,
18444,57469,
18445,79756,
18446,52392,
18447,-4639,
18448,-38612,
18449,-75942,
18450,-85424,
18451,-61397,
18452,-36084,
18453,-15319,
18454,-8952,
18455,-2742,
18456,1203,
18457,-1916,
18458,-6903,
18459,-2275,
18460,13515,
18461,4253,
18462,-720,
18463,7967,
18464,47606,
18465,87279,
18466,72509,
18467,29039,
18468,-57198,
18469,-48789,
18470,-6312,
18471,-1333,
18472,-22787,
18473,-51281,
18474,-79587,
18475,-88539,
18476,-73191,
18477,-87676,
18478,-63019,
18479,-23913,
18480,-9648,
18481,26049,
18482,46757,
18483,65832,
18484,70053,70053,
18485,52137,
18486,26107,
18487,27514,
18488,55270,
18489,90896,
18490,127086,
18491,145472,
18492,101915,
18493,82178,
18494,57479,
18495,30327,
18496,-28173,
18497,-90348,
18498,-101166,
18499,-97261,
18500,-54756,
18501,-30560,
18502,-16723,
18503,-8919,
18504,-8823,
18505,-12582,
18506,-17135,
18507,-15346,
18508,-10480,
18509,-3661,
18510,1569,
18511,1632,
18512,13347,
18513,55967,
18514,83364,
18515,60355,
18516,29697,
18517,19381,
18518,20984,
18519,-832,
18520,-39032,
18521,-77167,
18522,-114873,
18523,-143782,
18524,-114349,
18525,-91486,
18526,-62449,
18527,-39359,
18528,-9292,
18529,10076,
18530,15217,
18531,38345,
18532,68662,
18533,66582,
18534,35066,
18535,17625,
18536,37806,
18537,87943,87943,
18538,133763,
18539,166096,
18540,143333,
18541,123633,
18542,82331,
18543,52028,
18544,1399,
18545,-78316,
18546,-117857,
18547,-114872,
18548,-86857,
18549,-64497,
18550,-44817,
18551,-30737,
18552,-25767,
18553,-28269,
18554,-21134,
18555,-29696,
18556,-31587,
18557,1464,
18558,43638,
18559,37889,
18560,25556,
18561,-5809,
18562,-21423,
18563,-37227,
18564,-73484,
18565,-72126,
18566,-39169,
18567,-26164,
18568,-49023,
18569,-88623,
18570,-128863,
18571,-155858,
18572,-122287,
18573,-85275,
18574,-34368,
18575,-12189,
18576,7198,
18577,30710,
18578,22530,
18579,30028,
18580,38016,
18581,52839,
18582,50656,
18583,25373,
18584,18793,
18585,44513,
18586,73451,
18587,110468,
18588,112603,112603,
18589,65078,
18590,3766,
18591,-17898,
18592,-21282,
18593,3324,
18594,9519,
18595,9640,
18596,12534,
18597,13750,
18598,15404,
18599,24744,
18600,26297,
18601,15033,
18602,7073,
18603,-2227,
18604,-10412,
18605,-30563,
18606,-52754,
18607,-59412,
18608,-48259,
18609,-25958,
18610,10555,
18611,23891,
18612,10235,
18613,-22580,
18614,-25432,
18615,-5519,
18616,2038,
18617,-16852,
18618,-45796,
18619,-75533,
18620,-77611,
18621,-62144,
18622,-43209,
18623,-22603,
18624,-10962,
18625,163,
18626,8134,
18627,14371,
18628,43239,
18629,76408,
18630,83188,83188,
18631,30104,
18632,4863,
18633,21196,
18634,51056,
18635,72046,
18636,60051,
18637,65305,
18638,52480,
18639,35911,
18640,24641,
18641,-9677,
18642,-47045,
18643,-59848,
18644,-55624,
18645,-29930,
18646,-20616,
18647,-11553,
18648,-10559,
18649,-13323,
18650,-19105,
18651,-16173,
18652,-10333,
18653,4070,
18654,8138,
18655,-3317,
18656,-11006,
18657,-6027,
18658,18428,
18659,43337,
18660,23767,
18661,-22000,
18662,-54325,
18663,-19849,
18664,-3721,
